pt_root_id,Area Membership
864691137054549366,V1
864691136119360536,V1
864691135585959292,V1
864691135233908569,V1
864691135233908569,V1
864691135975412591,V1
864691136137600381,V1
864691135464277573,V1
864691136009444268,V1
864691135737479044,V1
864691135737479044,V1
864691136297780251,V1
864691136051494387,V1
864691135355809487,V1
864691136144534068,V1
864691135616903529,V1
864691135445633170,V1
864691136051829747,V1
864691135396806945,V1
864691135396806945,V1
864691135303549351,V1
864691135210877632,V1
864691135468835666,V1
864691136116517540,V1
864691135502060725,V1
864691136237451836,V1
864691136024649273,V1
864691136106335961,V1
864691136423496239,V1
864691135731145913,V1
864691136974360092,V1
864691135279065761,V1
864691136287477443,V1
864691135696876954,V1
864691136329875690,V1
864691135572155941,V1
864691135618469775,V1
864691135610249479,V1
864691135610249479,V1
864691135976587331,V1
864691136090057271,V1
864691136422825519,V1
864691135382728410,V1
864691135382728410,V1
864691136286627011,V1
864691135645645039,V1
864691135545161000,V1
864691136444560259,V1
864691135857167662,V1
864691135866744197,V1
864691135275377125,V1
864691136419555991,V1
864691135696694682,V1
864691135397503777,V1
864691136273791934,V1
864691135568970220,V1
864691135509643017,V1
864691135946532388,V1
864691135946532388,V1
864691135565632791,V1
864691135360730183,V1
864691135360730183,V1
864691135772313595,V1
864691135726520639,V1
864691135859753832,V1
864691135867716374,V1
864691135762879286,V1
864691135889703817,V1
864691135211244480,V1
864691136024255545,V1
864691136042011222,V1
864691135517082067,V1
864691135517082067,V1
864691135565374551,V1
864691135940502182,V1
864691135564558103,V1
864691135564558103,V1
864691136334623155,V1
864691136334623155,V1
864691135940471041,V1
864691136091198388,V1
864691135865500805,V1
864691136118637336,V1
864691135716215578,V1
864691135716215578,V1
864691135386355585,V1
864691135995481514,V1
864691135995481514,V1
864691135386380373,V1
864691136274250765,V1
864691134918526218,V1
864691134918526218,V1
864691134918526218,V1
864691135447587156,V1
864691135492372831,V1
864691135848907102,V1
864691135324119708,RL
864691136952904159,RL
864691136952904159,V1
864691135684345842,V1
864691135492179039,V1
864691136419558551,V1
864691136380074709,V1
864691136380074709,V1
864691135777600352,V1
864691135725425067,V1
864691135725425067,V1
864691136487812370,V1
864691135954631944,V1
864691136100511093,V1
864691136051222771,V1
864691136051222771,V1
864691136925339722,V1
864691136423383855,V1
864691135472674354,V1
864691135374778697,V1
864691135374778697,V1
864691135857016366,V1
864691135857016366,V1
864691135857016366,V1
864691136362660834,V1
864691136362660834,V1
864691136334939059,V1
864691135278922913,V1
864691135738482033,V1
864691135394888181,V1
864691135808272669,V1
864691136812234867,V1
864691136812234867,V1
864691136039701246,V1
864691135994894762,V1
864691135404138222,V1
864691135404138222,V1
864691135700239906,V1
864691135510890192,V1
864691135841904099,V1
864691135841904099,V1
864691135841904099,V1
864691135661381872,V1
864691135927569620,V1
864691135100195360,V1
864691135786096836,V1
864691135859921256,V1
864691135859921256,V1
864691135156821860,V1
864691135156821860,V1
864691136990943125,V1
864691136005897162,V1
864691135701525115,V1
864691136672634247,V1
864691135938630453,V1
864691135988029699,V1
864691136057210840,V1
864691136040434942,V1
864691136040434942,V1
864691136176297222,V1
864691135946743332,V1
864691135463578686,V1
864691136227788625,V1
864691135809608652,V1
864691135809608652,V1
864691136812700531,V1
864691135771658827,V1
864691135719325489,V1
864691135987764739,RL
864691135919231664,V1
864691135696908186,V1
864691135182879746,V1
864691135182879746,V1
864691135655251138,V1
864691135590759179,V1
864691136031759035,V1
864691135476370600,V1
864691135488600890,V1
864691135294254348,V1
864691135294254348,V1
864691135437748210,V1
864691135753932237,V1
864691135618567055,V1
864691135885090672,V1
864691134989188474,V1
864691136143404852,V1
864691135463896894,V1
864691135938219012,V1
864691135292886966,V1
864691135335399145,V1
864691135586330492,V1
864691136092007860,V1
864691136092007860,V1
864691135816237391,V1
864691135816237391,V1
864691135992501185,V1
864691135510980048,V1
864691135594639403,V1
864691136973722140,V1
864691135864574078,V1
864691136266685335,V1
864691136595634850,V1
864691136904110258,V1
864691136273614093,V1
864691135737638532,V1
864691135429255728,V1
864691136040264702,V1
864691135516852179,V1
864691135207974521,V1
864691135808239389,V1
864691136195052520,V1
864691136195052520,RL
864691135645444847,RL
864691135952884515,V1
864691135584685432,V1
864691135584685432,V1
864691136595402914,V1
864691135476921000,V1
864691136951640287,V1
864691136287337411,V1
864691136084963180,V1
864691136379950549,V1
864691135082818039,V1
864691136090253879,V1
864691135495507344,V1
864691135211128512,V1
864691135335364329,V1
864691135279144865,V1
864691135777095613,V1
864691136662963678,V1
864691135856538158,V1
864691135848585310,V1
864691135945527844,V1
864691136175058182,V1
864691135864090238,V1
864691135585814140,V1
864691136176219398,V1
864691135156418404,V1
864691136090115127,V1
864691136090115127,V1
864691135323817628,V1
864691135133178528,V1
864691135133178528,V1
864691135937504053,V1
864691135334979049,V1
864691136812684659,V1
864691136238566460,V1
864691135355856079,V1
864691135590320395,V1
864691135616449129,V1
864691135463088029,V1
864691135270344869,V1
864691135518481290,V1
864691135992259777,V1
864691135759611982,V1
864691135586176892,V1
864691135740658836,V1
864691135618870415,V1
864691135618870415,V1
864691135572022509,V1
864691135942372980,V1
864691137054545526,V1
864691136091978932,V1
864691135308224070,V1
864691135273492497,V1
864691136009420974,V1
864691136040269054,V1
864691136578451476,V1
864691136334759859,V1
864691135618711183,V1
864691135156141668,V1
864691135429506352,V1
864691136329593322,V1
864691136329593322,V1
864691135475613760,V1
864691135969633637,V1
864691135969633637,V1
864691135809853388,V1
864691135856932398,V1
864691135866705029,V1
864691135946780196,V1
864691135497940243,V1
864691135335340521,V1
864691136595364258,V1
864691135338589414,V1
864691135939277825,V1
864691136924049892,V1
864691136032239035,V1
864691135307080518,V1
864691135476838824,V1
864691136663113950,V1
864691135065957188,V1
864691135383755755,V1
864691135807813149,V1
864691136437301918,V1
864691135441381448,V1
864691135463878206,V1
864691135463881790,V1
864691135876952915,V1
864691135383491034,V1
864691134918512650,V1
864691136119596568,V1
864691136674035079,V1
864691135454591338,V1
864691135759681102,V1
864691135308049990,V1
864691135940051969,V1
864691135463687230,V1
864691135947166305,V1
864691135947166305,V1
864691135937837109,V1
864691136273838270,V1
864691135698380821,V1
864691135866410006,V1
864691136904069042,V1
864691136904069042,V1
864691136238230844,V1
864691135954740744,V1
864691135953985800,V1
864691135953985800,V1
864691136100052085,V1
864691135737675396,V1
864691135335112681,V1
864691135404359918,V1
864691136362531554,V1
864691135338908646,V1
864691135867743766,V1
864691135395081461,V1
864691135772582219,V1
864691135938283317,V1
864691135926588174,V1
864691135256703919,V1
864691136922717668,V1
864691135866367254,V1
864691135397349921,V1
864691135989343744,V1
864691136486803218,V1
864691134940753507,V1
864691135737559940,V1
864691135475683392,V1
864691136041672278,V1
864691134885239290,V1
864691135383407339,V1
864691135526988123,V1
864691136310122074,V1
864691135440776776,V1
864691135572414245,V1
864691134940945251,V1
864691135618436239,AL
864691137054693494,RL
864691135939814822,V1
864691135416581306,V1
864691135988014595,V1
864691135123172135,V1
864691136109737144,V1
864691136123686438,V1
864691135867504918,V1
864691135464405317,V1
864691135866443141,V1
864691135800688482,V1
864691135776720301,V1
864691135684261618,V1
864691136391279231,V1
864691136137123965,V1
864691136236861199,V1
864691135348822743,V1
864691135100666400,V1
864691136066527128,V1
864691135385246037,V1
864691134885941498,V1
864691135995017130,V1
864691136723548413,V1
864691135954902024,V1
864691135749582377,V1
864691135338534374,V1
864691135013727126,V1
864691135013727126,V1
864691135464485701,V1
864691136389276279,V1
864691135947614305,V1
864691135446710418,V1
864691135446710418,V1
864691136310802266,V1
864691136578290708,V1
864691136380045269,V1
864691136209915324,V1
864691135156855396,V1
864691135304516263,V1
864691136092140468,V1
864691136092140468,V1
864691135338957286,V1
864691135469497170,V1
864691135738029700,V1
864691136705292654,V1
864691136423020079,V1
864691136066465176,V1
864691136066465176,V1
864691135661390320,V1
864691135123202087,V1
864691135387453569,V1
864691135762735414,V1
864691136334709171,V1
864691135538926450,V1
864691135135045401,V1
864691135741175403,V1
864691135952746787,V1
864691135685084343,V1
864691136379284949,V1
864691136923794148,V1
864691135468524172,V1
864691135469064786,V1
864691135687624416,V1
864691135639863355,V1
864691136237610511,V1
864691136391442815,V1
864691136391442815,V1
864691136144327476,V1
864691135565169751,V1
864691135759141454,V1
864691135889236873,V1
864691136273753790,V1
864691135346002591,V1
864691135565450263,V1
864691135446449554,V1
864691135446449554,V1
864691135464308549,V1
864691135476921512,V1
864691135954699272,V1
864691135610420487,V1
864691135610420487,V1
864691135658689922,V1
864691135661264368,V1
864691135156366180,V1
864691136194985036,V1
864691136194985036,V1
864691135857146414,V1
864691137020757358,V1
864691135772610043,V1
864691135772610043,V1
864691135477019816,V1
864691135477019816,V1
864691135857261870,RL
864691136236739087,V1
864691136236739087,V1
864691135938481973,V1
864691136452200703,V1
864691135561539553,V1
864691135919409840,V1
864691135919409840,V1
864691136361486562,V1
864691136119592472,V1
864691136119592472,V1
864691135610023943,V1
864691135995296426,V1
864691135586049916,V1
864691135874469006,V1
864691136236737295,V1
864691135463333021,V1
864691135495511184,V1
864691136023822649,V1
864691135394789109,V1
864691135884460656,V1
864691136437248158,V1
864691136672972679,V1
864691136672972679,V1
864691135479221190,V1
864691135884464496,V1
864691136379855317,V1
864691136379855317,V1
864691135807935517,V1
864691135013705206,V1
864691136011449507,V1
864691135975613295,V1
864691136488186898,V1
864691136617699803,V1
864691135065519684,V1
864691136619063437,V1
864691135275298789,V1
864691135308166982,V1
864691135585157244,V1
864691135942063476,V1
864691135848576094,V1
864691136389831952,V1
864691135491488359,V1
864691135491488359,V1
864691136009286574,V1
864691136109892792,V1
864691136109892792,V1
864691135135200281,V1
864691135810345932,RL
864691136024838713,V1
864691136237449276,V1
864691135349293271,V1
864691136483448364,V1
864691136296737819,V1
864691136912700401,V1
864691135475651392,V1
864691135725289387,V1
864691135478979014,V1
864691135478979014,V1
864691136195143756,V1
864691136195143756,V1
864691135755898834,V1
864691135755898834,V1
864691135273124881,V1
864691135590802955,V1
864691135841546467,V1
864691136274694669,V1
864691135100943392,V1
864691135100943392,V1
864691136371320712,V1
864691135445755378,V1
864691136487913746,V1
864691136312712509,V1
864691135946298660,V1
864691135113498777,V1
864691135323862684,V1
864691135687601120,V1
864691135687601120,V1
864691135715909402,V1
864691135974591343,V1
864691135463326109,V1
864691136275202317,V1
864691135718649137,V1
864691136924021476,V1
864691136924021476,V1
864691136334789811,V1
864691135208909433,V1
864691136443711363,V1
864691136912937713,V1
864691134948433660,V1
864691135545279528,V1
864691135491503591,V1
864691135304004007,V1
864691135304004007,V1
864691135385910869,V1
864691135013923062,V1
864691135655204546,V1
864691135655204546,V1
864691135278868897,V1
864691135526062171,V1
864691135916062822,V1
864691135615246795,V1
864691135938349828,V1
864691136990487189,V1
864691136066733720,V1
864691135610035975,V1
864691135610035975,V1
864691135772482299,V1
864691137197373249,V1
864691135716059930,V1
864691134940870243,V1
864691134940870243,V1
864691135841702371,V1
864691135841702371,V1
864691135272815121,V1
864691137054226294,V1
864691135698408981,V1
864691135059358875,V1
864691135786125252,V1
864691135992496833,V1
864691135808366877,V1
864691135800723298,V1
864691135687659744,V1
864691136673663111,V1
864691135584642680,V1
864691136109833912,V1
864691136032839611,V1
864691136012016803,V1
864691135502575682,V1
864691135258040753,V1
864691135258040753,V1
864691135258040753,V1
864691137020822638,V1
864691135571219749,V1
864691135741401451,V1
864691136577474580,V1
864691136057206744,V1
864691135989630720,V1
864691136673736839,V1
864691135848644190,V1
864691136005840586,V1
864691136371305864,V1
864691135323983004,V1
864691135684343026,V1
864691135684343026,V1
864691135397324833,V1
864691135468492684,V1
864691136005817290,V1
864691135946600996,AL
864691135808400157,V1
864691135207776633,RL
864691135207776633,V1
864691136952910815,V1
864691135561360353,V1
864691136009506990,V1
864691136578566932,V1
864691135685122231,V1
864691135156687204,V1
864691135697143194,V1
864691135947476833,V1
864691135396372513,V1
864691135396372513,V1
864691136904184242,V1
864691136100919157,V1
864691135538374002,V1
864691135700507515,V1
864691135374702153,V1
864691135842130147,V1
864691135842130147,V1
864691135156731748,V1
864691135946688097,V1
864691136724481533,V1
864691136389298295,V1
864691136389298295,V1
864691135952956451,V1
864691136005894090,V1
864691136813038195,V1
864691134918511370,V1
864691136674047623,V1
864691135441758536,V1
864691135360706119,V1
864691136194721238,RL
864691135988134659,V1
864691135564622935,V1
864691135404709614,V1
864691135941773172,V1
864691135941773172,V1
864691135509562121,V1
864691135509562121,V1
864691136923788772,V1
864691135361214023,V1
864691136990493077,V1
864691135464602693,V1
864691135584909688,V1
864691135270569125,V1
864691135754224077,V1
864691136057330392,V1
864691135502136386,V1
864691135495180432,V1
864691135501724226,V1
864691135772209483,V1
864691136238595900,V1
864691136238595900,V1
864691136267307252,V1
864691135182732034,V1
864691136296648219,V1
864691135590484235,V1
864691135105035085,V1
864691135808249373,V1
864691137020664686,V1
864691135838245779,V1
864691135338324198,V1
864691135938441269,V1
864691135502644317,V1
