,Input Depth,Output Depth,Area Membership Root,Area Membership Post
80334,167.60901650208834,123.5489671131287,AL,V1
80335,245.79177806210419,123.5489671131287,AL,V1
80336,121.69855555897648,123.5489671131287,AL,V1
80337,88.83117571961594,123.5489671131287,AL,V1
80338,183.91613323760166,123.5489671131287,AL,V1
80339,183.91613323760166,123.5489671131287,AL,V1
80340,183.91613323760166,123.5489671131287,AL,V1
80341,80.38182593061129,123.5489671131287,AL,V1
80342,334.7896128612837,123.5489671131287,AL,V1
80343,334.7896128612837,123.5489671131287,AL,V1
80344,348.9341247995244,111.68220164553763,AL,RL
80345,136.2278613144912,111.68220164553763,AL,RL
80346,145.96728174147097,111.68220164553763,AL,RL
80347,149.94518315429912,145.07752456395824,AL,V1
80348,156.68955329822336,145.07752456395824,AL,V1
80349,106.66266743066436,145.07752456395824,RL,V1
80350,352.03793244260544,145.07752456395824,RL,V1
80351,425.5303723556542,145.07752456395824,AL,V1
80352,207.96466046008334,145.07752456395824,RL,V1
80353,207.96466046008334,145.07752456395824,RL,V1
80354,207.96466046008334,145.07752456395824,AL,V1
80355,229.33995350784255,145.07752456395824,RL,V1
80356,274.5735436096059,145.07752456395824,RL,V1
80357,421.41273580550757,145.07752456395824,AL,V1
80358,288.7412060985799,145.07752456395824,AL,V1
80359,464.41678655305606,145.07752456395824,RL,V1
80360,144.14588834171713,145.07752456395824,V1,V1
80361,376.58292584311283,119.96273821397283,V1,RL
80362,160.65915753506073,119.96273821397283,V1,RL
80363,387.99449467734973,119.96273821397283,V1,RL
80364,159.03712489292624,119.96273821397283,RL,RL
80365,159.03712489292624,119.96273821397283,RL,RL
80366,159.03712489292624,119.96273821397283,V1,RL
80367,106.0431942237452,119.96273821397283,AL,RL
80368,317.4664673536559,481.5911173084301,RL,RL
80369,317.4664673536559,481.5911173084301,RL,RL
80370,417.3267141267897,481.5911173084301,V1,RL
80371,343.29676398436953,481.5911173084301,V1,RL
80372,243.71391274596758,481.5911173084301,RL,RL
80373,307.4494487520024,481.5911173084301,LM,RL
80374,129.24398602453184,481.5911173084301,RL,RL
80375,129.24398602453184,481.5911173084301,LM,RL
80376,144.81917422668596,481.5911173084301,RL,RL
80377,144.81917422668596,481.5911173084301,LM,RL
80378,144.81917422668596,481.5911173084301,RL,RL
80379,257.8851299635232,481.5911173084301,LM,RL
80380,205.46370723832416,481.5911173084301,RL,RL
80381,205.46370723832416,481.5911173084301,V1,RL
80382,205.46370723832416,481.5911173084301,RL,RL
80383,205.46370723832416,481.5911173084301,V1,RL
80384,321.6701451672888,481.5911173084301,RL,RL
80385,93.48531035291305,481.5911173084301,RL,RL
80386,131.9712652183,481.5911173084301,RL,RL
80387,131.9712652183,481.5911173084301,RL,RL
80388,116.86777521111146,481.5911173084301,RL,RL
80389,201.3681486370932,481.5911173084301,RL,RL
80390,201.3681486370932,481.5911173084301,V1,RL
80391,354.6255306337252,481.5911173084301,RL,RL
80392,354.6255306337252,481.5911173084301,AL,RL
80393,159.41888437851244,481.5911173084301,RL,RL
80394,332.1003094721683,481.5911173084301,RL,RL
80395,332.1003094721683,481.5911173084301,RL,RL
80396,195.6137666741835,481.5911173084301,RL,RL
80397,391.9532326152449,481.5911173084301,RL,RL
80398,327.6851314671897,481.5911173084301,RL,RL
80399,327.6851314671897,481.5911173084301,RL,RL
80400,327.6851314671897,481.5911173084301,RL,RL
80401,327.6851314671897,481.5911173084301,RL,RL
80402,300.0625434268451,481.5911173084301,RL,RL
80403,300.0625434268451,481.5911173084301,RL,RL
80404,157.11509573653115,481.5911173084301,V1,RL
80405,445.2053688036336,481.5911173084301,AL,RL
80406,445.2053688036336,481.5911173084301,RL,RL
80407,445.2053688036336,481.5911173084301,AL,RL
80408,296.187214013425,481.5911173084301,RL,RL
80409,259.15401652133016,481.5911173084301,RL,RL
80410,251.5697731507639,481.5911173084301,RL,RL
80411,251.5697731507639,481.5911173084301,RL,RL
80412,123.61425506343373,481.5911173084301,RL,RL
80413,123.61425506343373,481.5911173084301,AL,RL
80414,123.61425506343373,481.5911173084301,V1,RL
80415,123.61425506343373,481.5911173084301,V1,RL
80416,123.61425506343373,481.5911173084301,RL,RL
80417,123.61425506343373,481.5911173084301,RL,RL
80418,123.61425506343373,481.5911173084301,RL,RL
80419,123.61425506343373,481.5911173084301,RL,RL
80420,197.3029365132021,481.5911173084301,RL,RL
80421,197.3029365132021,481.5911173084301,RL,RL
80422,197.3029365132021,481.5911173084301,RL,RL
80423,197.3029365132021,481.5911173084301,RL,RL
80424,148.37285994391627,481.5911173084301,AL,RL
80425,148.37285994391627,481.5911173084301,V1,RL
80426,148.37285994391627,481.5911173084301,AL,RL
80427,187.72467133191222,481.5911173084301,V1,RL
80428,236.25125634447096,481.5911173084301,AL,RL
80429,236.25125634447096,481.5911173084301,RL,RL
80430,339.39868982684374,481.5911173084301,AL,RL
80431,339.39868982684374,481.5911173084301,RL,RL
80432,339.39868982684374,481.5911173084301,RL,RL
80433,285.28234530271516,481.5911173084301,RL,RL
80434,158.62452928764856,481.5911173084301,V1,RL
80435,164.48674188031868,481.5911173084301,RL,RL
80436,164.48674188031868,481.5911173084301,RL,RL
80437,270.6621444065016,481.5911173084301,RL,RL
80438,270.6621444065016,481.5911173084301,RL,RL
80439,262.02892432875575,481.5911173084301,RL,RL
80440,262.02892432875575,481.5911173084301,AL,RL
80441,262.02892432875575,481.5911173084301,RL,RL
80442,262.02892432875575,481.5911173084301,RL,RL
80443,141.5267283603509,481.5911173084301,RL,RL
80444,183.01579729030044,481.5911173084301,AL,RL
80445,114.87730812896933,481.5911173084301,V1,RL
80446,114.87730812896933,481.5911173084301,V1,RL
80447,114.87730812896933,481.5911173084301,V1,RL
80448,114.87730812896933,481.5911173084301,V1,RL
80449,161.93581823824528,481.5911173084301,V1,RL
80450,161.93581823824528,481.5911173084301,V1,RL
80451,199.48658215280955,481.5911173084301,V1,RL
80452,199.48658215280955,481.5911173084301,V1,RL
80453,199.48658215280955,481.5911173084301,RL,RL
80454,199.48658215280955,481.5911173084301,RL,RL
80455,199.48658215280955,481.5911173084301,V1,RL
80456,199.48658215280955,481.5911173084301,RL,RL
80457,409.11947199503317,481.5911173084301,AL,RL
80458,383.35041683671585,481.5911173084301,V1,RL
80459,383.35041683671585,481.5911173084301,V1,RL
80460,205.02827989275306,481.5911173084301,V1,RL
80461,492.41237432797936,481.5911173084301,V1,RL
80462,148.4202007856826,481.5911173084301,V1,RL
80463,148.4202007856826,481.5911173084301,RL,RL
80464,307.33023089966184,481.5911173084301,RL,RL
80465,307.33023089966184,481.5911173084301,RL,RL
80466,307.33023089966184,481.5911173084301,RL,RL
80467,307.33023089966184,481.5911173084301,RL,RL
80468,367.2981238307162,481.5911173084301,RL,RL
80469,140.8305805072905,481.5911173084301,RL,RL
80470,146.5989797980722,481.5911173084301,AL,RL
80471,393.44971775310074,481.5911173084301,RL,RL
80472,200.99130348431603,481.5911173084301,V1,RL
80473,113.49212240675546,481.5911173084301,RL,RL
80474,87.58838704804226,481.5911173084301,RL,RL
80475,279.23432512504917,481.5911173084301,AL,RL
80476,279.23432512504917,481.5911173084301,RL,RL
80477,223.80152086035122,481.5911173084301,AL,RL
80478,395.7204412360312,481.5911173084301,AL,RL
80479,232.031971364718,481.5911173084301,AL,RL
80480,232.031971364718,481.5911173084301,AL,RL
80481,80.98629831100406,481.5911173084301,AL,RL
80482,137.95549923423368,481.5911173084301,AL,RL
80483,279.71541858492634,481.5911173084301,AL,RL
80484,160.13682317807857,481.5911173084301,AL,RL
80485,121.69855555897648,481.5911173084301,RL,RL
80486,378.019035783241,481.5911173084301,RL,RL
80487,210.83000059045358,481.5911173084301,RL,RL
80488,342.28966684866214,481.5911173084301,RL,RL
80489,411.0899687296821,481.5911173084301,RL,RL
80490,208.34797902937544,481.5911173084301,V1,RL
80491,405.8411299260138,481.5911173084301,AL,RL
80492,230.90932622226205,481.5911173084301,V1,RL
80493,230.90932622226205,481.5911173084301,AL,RL
80494,153.20170404901455,481.5911173084301,V1,RL
80495,165.78005001666705,481.5911173084301,RL,RL
80496,165.78005001666705,481.5911173084301,AL,RL
80497,231.38492818404706,481.5911173084301,V1,RL
80498,236.48371143545182,481.5911173084301,AL,RL
80499,243.97359245966916,481.5911173084301,RL,RL
80500,270.62893653636155,481.5911173084301,RL,RL
80501,246.10827719146428,481.5911173084301,RL,RL
80502,246.10827719146428,481.5911173084301,RL,RL
80503,234.22969162733068,481.5911173084301,RL,RL
80504,234.22969162733068,481.5911173084301,RL,RL
80505,234.22969162733068,481.5911173084301,RL,RL
80506,150.53320968798204,481.5911173084301,RL,RL
80507,150.53320968798204,481.5911173084301,AL,RL
80508,297.9021072133354,481.5911173084301,RL,RL
80509,269.6363765986761,481.5911173084301,AL,RL
80510,269.6363765986761,481.5911173084301,RL,RL
80511,413.6239553024624,481.5911173084301,RL,RL
80512,250.72888619766903,481.5911173084301,RL,RL
80513,250.72888619766903,481.5911173084301,RL,RL
80514,200.5977536032417,481.5911173084301,V1,RL
80515,200.5977536032417,481.5911173084301,RL,RL
80516,160.96603274572007,481.5911173084301,V1,RL
80517,276.9402192771333,481.5911173084301,AL,RL
80518,162.78606864822197,481.5911173084301,AL,RL
80519,231.6073238486455,481.5911173084301,V1,RL
80520,270.2658493031251,481.5911173084301,AL,RL
80521,399.08482404179296,481.5911173084301,AL,RL
80522,379.88303073781515,481.5911173084301,AL,RL
80523,197.4014906822681,481.5911173084301,RL,RL
80524,237.16020511773957,481.5911173084301,RL,RL
80525,260.75963249106525,481.5911173084301,V1,RL
80526,260.75963249106525,481.5911173084301,RL,RL
80527,219.90841780402377,481.5911173084301,V1,RL
80528,195.73963298890175,481.5911173084301,RL,RL
80529,195.73963298890175,481.5911173084301,V1,RL
80530,202.95188824436667,481.5911173084301,RL,RL
80531,202.95188824436667,481.5911173084301,V1,RL
80532,289.10758812532276,481.5911173084301,V1,RL
80533,89.76760957742418,481.5911173084301,V1,RL
80534,239.76372875867523,481.5911173084301,RL,RL
80535,260.90971827112713,481.5911173084301,RL,RL
80536,291.27311108378467,481.5911173084301,AL,RL
80537,330.09596935347497,481.5911173084301,RL,RL
80538,132.32082687299157,481.5911173084301,AL,RL
80539,132.32082687299157,481.5911173084301,RL,RL
80540,413.7991559968468,481.5911173084301,RL,RL
80541,396.52485417304604,481.5911173084301,RL,RL
80542,78.74294374211523,481.5911173084301,RL,RL
80543,175.1319902794357,481.5911173084301,RL,RL
80544,365.81909563230334,481.5911173084301,RL,RL
80545,220.66153041755112,481.5911173084301,V1,RL
80546,217.38474901246937,481.5911173084301,V1,RL
80547,217.38474901246937,481.5911173084301,V1,RL
80548,217.38474901246937,481.5911173084301,V1,RL
80549,231.25698080849736,481.5911173084301,AL,RL
80550,231.25698080849736,481.5911173084301,RL,RL
80551,226.50622982913262,481.5911173084301,V1,RL
80552,217.44703127865336,481.5911173084301,RL,RL
80553,144.9599824925658,481.5911173084301,V1,RL
80554,512.0123708572778,481.5911173084301,RL,RL
80555,191.51014639842109,481.5911173084301,RL,RL
80556,130.55717803892966,481.5911173084301,RL,RL
80557,130.55717803892966,481.5911173084301,RL,RL
80558,130.55717803892966,481.5911173084301,AL,RL
80559,130.55717803892966,481.5911173084301,V1,RL
80560,130.55717803892966,481.5911173084301,V1,RL
80561,130.55717803892966,481.5911173084301,V1,RL
80562,130.55717803892966,481.5911173084301,V1,RL
80563,130.55717803892966,481.5911173084301,RL,RL
80564,407.63610873607007,481.5911173084301,RL,RL
80565,133.74725401905442,481.5911173084301,RL,RL
80566,191.64335293106683,481.5911173084301,RL,RL
80567,191.64335293106683,481.5911173084301,RL,RL
80568,401.0669095854761,481.5911173084301,AL,RL
80569,265.9533573610774,481.5911173084301,RL,RL
80570,183.46313120185764,481.5911173084301,RL,RL
80571,183.46313120185764,481.5911173084301,AL,RL
80572,164.73084307546688,481.5911173084301,AL,RL
80573,414.6900993129558,481.5911173084301,RL,RL
80574,244.06385103297623,481.5911173084301,RL,RL
80575,119.89002252280893,481.5911173084301,RL,RL
80576,191.93450480510802,481.5911173084301,RL,RL
80577,272.68238027395665,481.5911173084301,RL,RL
80578,272.68238027395665,481.5911173084301,AL,RL
80579,202.48270240396337,481.5911173084301,AL,RL
80580,402.6431912240922,481.5911173084301,RL,RL
80581,277.4938549625432,481.5911173084301,RL,RL
80582,172.6674532518795,481.5911173084301,AL,RL
80583,203.43107252881205,481.5911173084301,V1,RL
80584,161.2975024738083,481.5911173084301,RL,RL
80585,200.5209914341692,481.5911173084301,RL,RL
80586,170.39389649697154,481.5911173084301,RL,RL
80587,211.93698074491235,281.16404037714676,V1,V1
80588,221.244383210094,281.16404037714676,RL,V1
80589,221.29715983505076,281.16404037714676,RL,V1
80590,223.72207076410956,281.16404037714676,RL,V1
80591,223.72207076410956,281.16404037714676,RL,V1
80592,310.7109402211722,281.16404037714676,RL,V1
80593,310.7109402211722,281.16404037714676,RL,V1
80594,310.7109402211722,281.16404037714676,V1,V1
80595,310.7109402211722,281.16404037714676,RL,V1
80596,310.7109402211722,281.16404037714676,RL,V1
80597,310.7109402211722,281.16404037714676,RL,V1
80598,310.7109402211722,281.16404037714676,RL,V1
80599,310.7109402211722,281.16404037714676,RL,V1
80600,372.7062946473425,281.16404037714676,RL,V1
80601,144.7592334831523,281.16404037714676,RL,V1
80602,144.7592334831523,281.16404037714676,RL,V1
80603,273.08000580724996,256.19700039154833,RL,V1
80604,273.08000580724996,256.19700039154833,RL,V1
80605,190.38776171778406,256.19700039154833,RL,V1
80606,326.89433215839506,256.19700039154833,AL,V1
80607,223.39782719042637,256.19700039154833,V1,V1
80608,223.39782719042637,256.19700039154833,RL,V1
80609,244.06197261208652,256.19700039154833,RL,V1
80610,198.08766873885313,256.19700039154833,RL,V1
80611,405.8411299260138,256.19700039154833,RL,V1
80612,302.15248982808663,256.19700039154833,AL,V1
80613,300.2118483481941,256.19700039154833,RL,V1
80614,90.52208021494735,256.19700039154833,RL,V1
80615,285.6654336379866,256.19700039154833,RL,V1
80616,229.13657333964943,256.19700039154833,RL,V1
80617,229.13657333964943,256.19700039154833,RL,V1
80618,249.93947461392457,256.19700039154833,AL,V1
80619,179.35306668389083,256.19700039154833,AL,V1
80620,333.85676290636746,256.19700039154833,RL,V1
80621,333.85676290636746,256.19700039154833,RL,V1
80622,333.85676290636746,256.19700039154833,V1,V1
80623,333.85676290636746,256.19700039154833,AL,V1
80624,333.85676290636746,256.19700039154833,AL,V1
80625,333.85676290636746,256.19700039154833,AL,V1
80626,333.85676290636746,256.19700039154833,AL,V1
80627,333.85676290636746,256.19700039154833,RL,V1
80628,265.50105076809024,256.19700039154833,AL,V1
80629,205.46370723832416,256.19700039154833,AL,V1
80630,205.46370723832416,256.19700039154833,RL,V1
80631,242.2045094226484,256.19700039154833,RL,V1
80632,338.4338467879502,256.19700039154833,AL,V1
80633,338.4338467879502,256.19700039154833,V1,V1
80634,278.25676548714625,256.19700039154833,AL,V1
80635,335.20241110650306,256.19700039154833,V1,V1
80636,335.20241110650306,256.19700039154833,AL,V1
80637,430.74938613236424,256.19700039154833,RL,V1
80638,186.09301477107704,256.19700039154833,RL,V1
80639,186.09301477107704,256.19700039154833,V1,V1
80640,266.44780240712413,256.19700039154833,V1,V1
80641,266.44780240712413,256.19700039154833,V1,V1
80642,191.0406438545534,210.62668087785687,V1,AL
80643,420.8532054490974,210.62668087785687,RL,AL
80644,162.4114790753951,210.62668087785687,RL,AL
80645,162.4114790753951,210.62668087785687,RL,AL
80646,131.5144798001856,210.62668087785687,RL,AL
80647,103.49721461553517,210.62668087785687,RL,AL
80648,198.26619340105466,210.62668087785687,AL,AL
80649,382.2293042373748,210.62668087785687,RL,AL
80650,382.2293042373748,210.62668087785687,AL,AL
80651,256.6178342974521,210.62668087785687,RL,AL
80652,479.4430799369779,210.62668087785687,AL,AL
80653,260.9681291052652,210.62668087785687,AL,AL
80654,260.9681291052652,210.62668087785687,RL,AL
80655,225.5895074372304,210.62668087785687,RL,AL
80656,195.13678014781146,210.62668087785687,AL,AL
80657,315.9142911168606,210.62668087785687,AL,AL
80658,350.27457219118514,210.62668087785687,RL,AL
80659,350.27457219118514,210.62668087785687,RL,AL
80660,350.27457219118514,210.62668087785687,V1,AL
80661,350.27457219118514,210.62668087785687,RL,AL
80662,187.2772498974234,210.62668087785687,V1,AL
80663,187.2772498974234,210.62668087785687,RL,AL
80664,108.37900565075834,210.62668087785687,RL,AL
80665,169.1097221102282,210.62668087785687,AL,AL
80666,169.1097221102282,210.62668087785687,RL,AL
80667,155.81491048401577,210.62668087785687,AL,AL
80668,155.81491048401577,210.62668087785687,RL,AL
80669,187.20910055431824,210.62668087785687,AL,AL
80670,187.20910055431824,210.62668087785687,RL,AL
80671,174.20067234089046,210.62668087785687,AL,AL
80672,146.98602761506493,210.62668087785687,V1,AL
80673,146.98602761506493,210.62668087785687,V1,AL
80674,146.98602761506493,210.62668087785687,V1,AL
80675,217.89613112780935,210.62668087785687,V1,AL
80676,156.68955329822336,210.62668087785687,V1,AL
80677,486.913193253644,210.62668087785687,V1,AL
80678,146.58117750759814,210.62668087785687,AL,AL
80679,146.58117750759814,210.62668087785687,RL,AL
80680,197.57013201743803,210.62668087785687,AL,AL
80681,211.6957430495399,210.62668087785687,RL,AL
80682,179.3375189198794,210.62668087785687,RL,AL
80683,223.6197618602396,210.62668087785687,RL,AL
80684,200.652060664338,210.62668087785687,AL,AL
80685,164.81997596577398,210.62668087785687,RL,AL
80686,164.81997596577398,210.62668087785687,AL,AL
80687,198.64705585743016,210.62668087785687,AL,AL
80688,146.12537348116265,210.62668087785687,AL,AL
80689,160.14179533276456,210.62668087785687,AL,AL
80690,160.14179533276456,210.62668087785687,AL,AL
80691,282.645498674629,210.62668087785687,RL,AL
80692,219.43700871844362,210.62668087785687,AL,AL
80693,163.20045778517724,210.62668087785687,RL,AL
80694,189.17303634952074,210.62668087785687,AL,AL
80695,189.17303634952074,210.62668087785687,RL,AL
80696,221.80108450847743,210.62668087785687,RL,AL
80697,216.77848573411833,210.62668087785687,AL,AL
80698,189.0983838888462,210.62668087785687,RL,AL
80699,94.2608510070818,210.62668087785687,RL,AL
80700,387.99449467734973,164.8135879652149,RL,V1
80701,183.91613323760166,164.8135879652149,RL,V1
80702,183.91613323760166,164.8135879652149,RL,V1
80703,183.91613323760166,164.8135879652149,AL,V1
80704,187.72467133191222,164.8135879652149,RL,V1
80705,159.03935077182234,164.8135879652149,AL,V1
80706,164.48674188031868,164.8135879652149,RL,V1
80707,419.7971765798882,164.8135879652149,RL,V1
80708,419.7971765798882,164.8135879652149,RL,V1
80709,419.7971765798882,164.8135879652149,RL,V1
80710,142.5417741605548,164.8135879652149,RL,V1
80711,244.04396662818297,164.8135879652149,RL,V1
80712,244.04396662818297,164.8135879652149,AL,V1
80713,127.92142949976453,164.8135879652149,RL,V1
80714,242.50829195299903,164.8135879652149,AL,V1
80715,242.50829195299903,164.8135879652149,RL,V1
80716,199.37109249468202,164.8135879652149,RL,V1
80717,191.51014639842109,164.8135879652149,RL,V1
80718,211.3620453355802,260.1917195427084,AL,V1
80719,218.61499297043338,260.1917195427084,RL,V1
80720,218.61499297043338,260.1917195427084,RL,V1
80721,218.61499297043338,260.1917195427084,V1,V1
80722,218.61499297043338,260.1917195427084,V1,V1
80723,218.61499297043338,260.1917195427084,V1,V1
80724,218.61499297043338,260.1917195427084,V1,V1
80725,262.37628875211783,260.1917195427084,RL,V1
80726,246.2851520865651,260.1917195427084,RL,V1
80727,246.2851520865651,260.1917195427084,AL,V1
80728,370.6101061170941,260.1917195427084,AL,V1
80729,321.86259805419917,260.1917195427084,AL,V1
80730,321.86259805419917,260.1917195427084,AL,V1
80731,188.76699799648236,260.1917195427084,AL,V1
80732,171.73633584630053,260.1917195427084,AL,V1
80733,171.73633584630053,260.1917195427084,AL,V1
80734,254.87825747694967,260.1917195427084,AL,V1
80735,254.87825747694967,260.1917195427084,AL,V1
80736,252.0878859839744,260.1917195427084,AL,V1
80737,334.3229404289303,260.1917195427084,AL,V1
80738,185.26420784959973,260.1917195427084,AL,V1
80739,90.58554809298367,137.77229416045088,AL,V1
80740,157.37419775820564,137.77229416045088,AL,V1
80741,157.37419775820564,137.77229416045088,AL,V1
80742,334.6683722967327,137.77229416045088,AL,V1
80743,344.7210257071326,137.77229416045088,RL,V1
80744,450.39764865346234,137.77229416045088,RL,V1
80745,219.94286963463722,137.77229416045088,RL,V1
80746,333.85676290636746,137.77229416045088,RL,V1
80747,333.85676290636746,137.77229416045088,RL,V1
80748,203.6204061948227,137.77229416045088,RL,V1
80749,120.3293244608891,137.77229416045088,RL,V1
80750,189.40970927706613,137.77229416045088,RL,V1
80751,153.36999792617786,137.77229416045088,RL,V1
80752,153.36999792617786,137.77229416045088,RL,V1
80753,153.36999792617786,137.77229416045088,V1,V1
80754,153.36999792617786,137.77229416045088,AL,V1
80755,367.732715129417,137.77229416045088,V1,V1
80756,367.732715129417,137.77229416045088,V1,V1
80757,184.28728583257652,137.77229416045088,RL,V1
80758,184.28728583257652,137.77229416045088,RL,V1
80759,186.84893148227147,137.77229416045088,AL,V1
80760,102.87652767594095,137.77229416045088,AL,V1
80761,137.45747133878277,137.77229416045088,RL,V1
80762,142.85211815709582,137.77229416045088,RL,V1
80763,95.2297702249384,137.77229416045088,V1,V1
80764,171.34570623339135,137.77229416045088,V1,V1
80765,152.74607401495422,137.77229416045088,AL,V1
80766,229.78988993061282,269.0824820316791,V1,RL
80767,202.8352129743866,269.0824820316791,RL,RL
80768,202.8352129743866,269.0824820316791,V1,RL
80769,237.16020511773957,269.0824820316791,RL,RL
80770,237.16020511773957,269.0824820316791,RL,RL
80771,281.41476138710607,269.0824820316791,RL,RL
80772,230.53453400949348,269.0824820316791,RL,RL
80773,486.6475297657792,269.0824820316791,RL,RL
80774,486.6475297657792,269.0824820316791,RL,RL
80775,195.72862187189475,269.0824820316791,RL,RL
80776,142.5417741605548,269.0824820316791,RL,RL
80777,244.04396662818297,269.0824820316791,RL,RL
80778,255.70186200972037,256.4894826955066,V1,RL
80779,205.99112886700274,256.4894826955066,RL,RL
80780,205.99112886700274,256.4894826955066,AL,RL
80781,340.58598845918823,256.4894826955066,AL,RL
80782,405.8411299260138,256.4894826955066,V1,RL
80783,232.5819080302256,256.4894826955066,RL,RL
80784,220.33887562862813,256.4894826955066,RL,RL
80785,209.07609184559044,256.4894826955066,AL,RL
80786,225.3272846144244,256.4894826955066,AL,RL
80787,244.04396662818297,256.4894826955066,AL,RL
80788,198.79534810581438,256.4894826955066,V1,RL
80789,193.44607723893407,256.4894826955066,AL,RL
80790,260.60989627598525,256.4894826955066,RL,RL
80791,283.91299803412966,256.4894826955066,V1,RL
80792,309.16743515896536,256.4894826955066,RL,RL
80793,219.94286963463722,256.4894826955066,V1,RL
80794,281.3091847570646,256.4894826955066,RL,RL
80795,251.2915102878755,256.4894826955066,V1,RL
80796,251.2915102878755,256.4894826955066,RL,RL
80797,148.7754857527186,256.4894826955066,V1,RL
80798,312.39673143095996,256.4894826955066,RL,RL
80799,258.2105602025465,256.4894826955066,V1,RL
80800,238.71934862735245,256.4894826955066,RL,RL
80801,238.153199509619,256.4894826955066,V1,RL
80802,319.53219428955396,256.4894826955066,RL,RL
80803,211.78181138036126,94.66685755209043,V1,AL
80804,325.84159913617987,94.66685755209043,RL,AL
80805,120.3293244608891,94.66685755209043,V1,AL
80806,162.48066657856882,94.66685755209043,RL,AL
80807,162.48066657856882,94.66685755209043,RL,AL
80808,184.7896206677551,94.66685755209043,RL,AL
80809,184.7896206677551,94.66685755209043,RL,AL
80810,186.53824108121177,94.66685755209043,RL,AL
80811,328.3302978072025,94.66685755209043,V1,AL
80812,99.54538296811754,94.66685755209043,V1,AL
80813,152.26102212684364,94.66685755209043,V1,AL
80814,167.36780640079482,94.66685755209043,V1,AL
80815,102.55303367968439,94.66685755209043,RL,AL
80816,195.58269874023966,94.66685755209043,V1,AL
80817,288.7412060985799,94.66685755209043,RL,AL
80818,200.2071812854658,94.66685755209043,RL,AL
80819,200.2071812854658,94.66685755209043,RL,AL
80820,446.9818514606907,94.66685755209043,AL,AL
80821,330.8326955224012,284.9192002476017,RL,V1
80822,520.2230828284037,284.9192002476017,AL,V1
80823,447.60771108793716,284.9192002476017,RL,V1
80824,297.4222582406754,284.9192002476017,RL,V1
80825,265.81382222998127,284.9192002476017,RL,V1
80826,214.22626241667015,284.9192002476017,RL,V1
80827,249.55687855472422,284.9192002476017,RL,V1
80828,299.1153880881591,284.9192002476017,RL,V1
80829,287.43544129829706,284.9192002476017,RL,V1
80830,287.43544129829706,284.9192002476017,RL,V1
80831,287.43544129829706,284.9192002476017,RL,V1
80832,287.43544129829706,284.9192002476017,RL,V1
80833,346.5655128892302,284.9192002476017,RL,V1
80834,308.45160554105354,284.9192002476017,RL,V1
80835,113.5860821069401,284.9192002476017,RL,V1
80836,324.2397108339138,284.9192002476017,RL,V1
80837,259.80574432753326,284.9192002476017,RL,V1
80838,470.2746937862302,284.9192002476017,V1,V1
80839,241.8709596872165,284.9192002476017,RL,V1
80840,302.3567367976923,284.9192002476017,AL,V1
80841,220.49188062336734,284.9192002476017,AL,V1
80842,275.1074105339766,284.9192002476017,RL,V1
80843,340.6474914468912,284.9192002476017,AL,V1
80844,347.44937486899886,284.9192002476017,AL,V1
80845,195.91324173806277,250.88391179764324,RL,RL
80846,161.45542074786866,250.88391179764324,AL,RL
80847,324.76475965865603,250.88391179764324,AL,RL
80848,253.80728718332253,250.88391179764324,RL,RL
80849,460.396398702418,250.88391179764324,V1,RL
80850,183.9294259484064,250.88391179764324,RL,RL
80851,303.83102254869584,250.88391179764324,AL,RL
80852,308.3665748435566,250.88391179764324,V1,RL
80853,231.10397581375815,250.88391179764324,RL,RL
80854,240.9183956326751,250.88391179764324,AL,RL
80855,263.3819705686961,250.88391179764324,V1,RL
80856,246.2851520865651,250.88391179764324,RL,RL
80857,246.2851520865651,250.88391179764324,AL,RL
80858,487.6869674434702,250.88391179764324,V1,RL
80859,298.35409394239525,250.88391179764324,RL,RL
80860,272.8441418592401,380.2264377864316,RL,RL
80861,309.6828329976719,380.2264377864316,RL,RL
80862,309.6828329976719,380.2264377864316,RL,RL
80863,287.4212213304834,380.2264377864316,AL,RL
80864,99.26610848575196,380.2264377864316,LM,RL
80865,303.13262280289206,380.2264377864316,RL,RL
80866,303.13262280289206,380.2264377864316,RL,RL
80867,156.7930196931229,380.2264377864316,RL,RL
80868,373.66674796427174,380.2264377864316,V1,RL
80869,321.23402448593646,380.2264377864316,V1,RL
80870,321.23402448593646,380.2264377864316,RL,RL
80871,294.04989970308213,380.2264377864316,V1,RL
80872,281.56834354712845,380.2264377864316,RL,RL
80873,105.5521023198259,380.2264377864316,AL,RL
80874,374.2558741671072,380.2264377864316,RL,RL
80875,331.8354284232477,380.2264377864316,RL,RL
80876,260.90971827112713,380.2264377864316,RL,RL
80877,260.90971827112713,380.2264377864316,RL,RL
80878,489.98202919596173,380.2264377864316,AL,RL
80879,350.0383316108583,380.2264377864316,AL,RL
80880,315.2529107443903,380.2264377864316,RL,RL
80881,367.732715129417,380.2264377864316,RL,RL
80882,316.1113978747612,380.2264377864316,RL,RL
80883,207.81469085051953,380.2264377864316,RL,RL
80884,207.81469085051953,380.2264377864316,RL,RL
80885,360.93383686468627,380.2264377864316,AL,RL
80886,250.30250507877167,380.2264377864316,V1,RL
80887,326.27503294385093,380.2264377864316,RL,RL
80888,185.73567791752012,380.2264377864316,V1,RL
80889,323.9555522465375,380.2264377864316,RL,RL
80890,317.83446944644504,380.2264377864316,AL,RL
80891,317.83446944644504,380.2264377864316,V1,RL
80892,238.8078454770117,380.2264377864316,AL,RL
